Geocode,Distance,Busing,Utility,Top1,Top3,Cohesion,NumPeople,NumChoices,NumBusingChoices,Weight,Area,BusingArea
582,0.8078846819923907,0.3581068976759555,7.0638062986734464,0.6128435294117647,0.8639670588235294,10.208865294117647,17.0,15,7,17.0,0.0639444959,
583,0.7730808299409128,0.34916074024993154,7.064245041217623,0.6497971428571429,0.8885871428571429,8.767545714285715,7.0,15,7,7.0,0.0394759668,
584,0.9086248648513696,0.3698651310474449,7.008357095702142,0.65634,0.89378,5.42662,1.0,16,7,1.0,0.0691706,
585,1.0078481737862388,0.3640885269738109,6.795528859800761,0.7113,0.90955,1.20881,1.0,14,6,1.0,0.1424740819,
586,0.9523242695762315,0.25579265413146957,6.92687979412262,0.6954,0.90537,4.31559,1.0,15,5,1.0,0.1020603012,
587,1.0396399346937968,0.44836205680583846,6.717274268227059,0.6903175,0.898515,2.6444375,4.0,14,6,4.0,0.0627745275,
589,1.2384056557346357,0.6097509612633824,6.370348002811933,0.653454,0.89333,3.611512,5.0,14,7,5.0,0.0232515697,
591,1.4490436452213658,1.005399698013271,6.157434470667995,0.69975,0.92967,1.74953,1.0,13,10,1.0,0.0391619279,
593,1.363546177314809,0.7267429474195,6.380164059027579,0.69811,0.89719,1.99092,2.0,14,8,2.0,0.0439065025,
594,1.169597717075897,0.7383144767422184,6.4530611476193895,0.68835,0.92089,6.71432,1.0,13,9,1.0,0.0241044971,
597,1.0508451414865352,0.7057136900843972,6.596690554396049,0.67895,0.90506,13.49334,1.0,14,10,1.0,0.0174865464,
600,1.3159137472513256,0.6990578187332559,6.2851100167937215,0.66055,0.89993,3.00348,1.0,14,8,1.0,0.053320249,
601,1.083495693887617,0.5683160363875113,6.656014877072516,0.68774,0.89691,2.68605,1.0,14,7,1.0,0.03366792,
602,1.2368054264478374,0.6812380913916615,6.481125453128001,0.695975,0.90036,4.156405,2.0,14,8,2.0,0.0499845187,
606,0.9004795972261418,0.4267850733841012,6.92606852279291,0.65396,0.89024,0.22649,2.0,15,8,2.0,0.0835327006,
607,0.9255143909927512,0.386748598804412,6.940472223436582,0.61954,0.87047,4.963433333333334,3.0,15,7,3.0,0.1045429618,
608,1.1809714044270432,0.4742686629301842,6.643688737670492,0.60578,0.86207,0.12269,1.0,14,8,1.0,0.1646152716,
609,1.055357618650658,0.3468177948724355,6.7297462203696465,0.59457,0.85617,5.97111,1.0,14,6,1.0,0.0427929637,
610,0.9554386301216498,0.4337615186970496,6.8089608843212135,0.57711,0.843715,1.1717475,4.0,14,8,4.0,0.1095866817,
611,1.4689657402258207,0.563742914020688,6.346802486693922,0.700630625,0.897260625,2.007949375,16.0,14,7,16.0,0.089977893,
616,1.4556142890878327,0.7903388407672981,6.354962343574851,0.69151,0.90453,2.30589,1.0,14,8,1.0,0.0499314424,
617,1.3764868268986,0.598290255632714,6.017927672559477,0.65826,0.90628,0.82699,1.0,13,7,1.0,0.1709396491,
618,1.3172264220113636,0.7679764841483283,6.331139815915991,0.68362,0.918665,1.79508,2.0,13,8,2.0,0.1535470474,
619,1.351462313743603,0.8222446261616618,6.283095157809299,0.6917233333333334,0.92397,2.8240866666666666,3.0,13,9,3.0,0.0622799212,
620,1.3937237438950223,0.9717844830796989,6.210590964767854,0.69708,0.9293,2.47655,1.0,13,10,1.0,0.0527758027,
621,1.6140852336979448,1.2194484260628544,5.9428011574548965,0.69778,0.929765,1.691265,2.0,13,11,2.0,0.0678438826,
622,1.9705856624457119,1.786286111076349,5.685182594920923,0.7278,0.93792,0.73094,1.0,13,12,1.0,0.1199592755,
