Type,Weight,Menu Size,Busing Menu Size,Utility,firstChoiceProb,Assignment Prob
726,1.1445816106,6,4,9.063175508558668,1.0,1.0
206,0.5713323334,7,4,7.394368466362164,0.9551610993931559,1.0
761,2.8522694906,5,2,7.394368466362164,0.8622106826998343,1.0000000000000002
291,6.8239781016,12,3,7.394368466362164,0.9642031240794162,0.9999999999999999
285,16.8164429538,15,9,7.394368466362165,0.983827743622718,1.0
581,3.9964038385,12,2,7.394368466362164,0.8179404637558862,1.0
543,3.7161892632,11,6,7.394368466362164,0.6062117554110994,1.0
762,0.5704538981,5,2,7.394368466362164,0.817441233333498,1.0
10,16.2916400349,11,9,7.394368466362164,0.8452796079462276,1.0
328,10.2359671525,21,10,7.394368466362163,0.7709896393926076,1.0
567,3.4119890508,19,13,7.394368466362164,0.9836209350878928,1.0000000000000002
421,12.2564360024,16,9,7.394368466362165,0.7652773241932069,1.0
230,1.1426646668,6,1,7.394368466362164,0.7475922499011999,1.0
315,5.1179835762,16,7,7.394368466362164,0.9136264017042846,1.0
496,6.8606571013,9,3,7.394368466362164,0.9431657085345232,1.0
376,1.9987621244,16,13,7.394368466362165,0.9477137989667425,1.0
242,4.5712854443,14,4,8.185220721644322,0.9999999999999999,1.0
659,2.2891632212,21,16,7.394368466362164,0.6525923864789827,1.0
